vehicle_id,time_s,x_m,y_m
6,23.0,-21.7,37.87
7,23.0,-21.7,30.85
74,23.0,-2.5,31.18
75,23.0,4.52,17.48
76,23.0,24.12,17.13
77,23.0,42.29,17.03
8,23.0,-21.7,44.91
83,23.0,8.47,1.21
84,23.0,15.47,1.18
85,23.0,22.47,1.14
86,23.0,29.47,1.1
87,23.0,36.48,1.06
88,23.0,8.49,4.41
89,23.0,15.49,4.38
90,23.0,22.49,4.34
91,23.0,29.49,4.3
92,23.0,8.51,7.61
93,23.0,15.51,7.58
94,23.0,22.51,7.54
95,23.0,29.51,7.5
96,23.0,8.53,10.81
97,23.0,15.53,10.78
98,23.0,22.53,10.74
104,23.1,-42.78,-11.24
105,23.1,-66.0,-11.5
109,23.1,8.54,14.01
110,23.1,15.54,13.98
111,23.1,22.54,13.94
112,23.1,29.53,10.7
14,23.1,-24.9,23.85
15,23.1,-24.9,37.87
16,23.1,-24.9,30.85
17,23.1,-24.9,44.91
179,23.1,-31.3,39.02
233,23.1,-1.44,-18.12
237,23.1,-74.58,7.61
26,23.1,-28.1,23.85
27,23.1,-28.1,30.85
28,23.1,-28.1,37.87
29,23.1,-28.1,44.91
40,23.1,-57.13,14.2
42,23.1,27.42,-2.09
43,23.1,8.33,-1.98
44,23.1,-5.06,1.3
45,23.1,-13.57,11.47
46,23.1,-15.3,25.68
47,23.1,-15.3,40.09
5,23.1,-21.7,23.85
53,23.1,24.93,-5.27
54,23.1,3.74,-4.59
55,23.1,-13.29,4.17
56,23.1,-18.5,28.39
57,23.1,-18.5,42.66
6,23.1,-21.7,37.87
7,23.1,-21.7,30.85
74,23.1,-2.5,32.2
75,23.1,3.76,17.54
76,23.1,23.18,17.14
77,23.1,41.77,17.03
8,23.1,-21.7,44.91
83,23.1,8.47,1.21
84,23.1,15.47,1.18
85,23.1,22.47,1.14
86,23.1,29.47,1.1
87,23.1,36.48,1.06
88,23.1,8.49,4.41
89,23.1,15.49,4.38
90,23.1,22.49,4.34
91,23.1,29.49,4.3
92,23.1,8.51,7.61
93,23.1,15.51,7.58
94,23.1,22.51,7.54
95,23.1,29.51,7.5
96,23.1,8.53,10.81
97,23.1,15.53,10.78
98,23.1,22.53,10.74
104,23.2,-41.78,-11.23
105,23.2,-65.25,-11.49
109,23.2,8.54,14.01
110,23.2,15.54,13.98
111,23.2,22.54,13.94
112,23.2,29.53,10.7
14,23.2,-24.9,23.85
15,23.2,-24.9,37.87
16,23.2,-24.9,30.85
17,23.2,-24.9,44.91
179,23.2,-31.3,38.45
233,23.2,-1.44,-18.12
237,23.2,-75.97,7.59
26,23.2,-28.1,23.85
27,23.2,-28.1,30.85
28,23.2,-28.1,37.87
29,23.2,-28.1,44.91
40,23.2,-58.4,14.19
42,23.2,28.72,-2.1
43,23.2,9.18,-1.99
44,23.2,-4.41,0.88
45,23.2,-13.22,10.84
46,23.2,-15.3,25.3
47,23.2,-15.3,39.57
5,23.2,-21.7,23.85
53,23.2,26.18,-5.28
54,23.2,4.42,-4.7
55,23.2,-12.85,3.38
56,23.2,-18.5,27.77
57,23.2,-18.5,42.3
6,23.2,-21.7,37.87
7,23.2,-21.7,30.85
74,23.2,-2.5,33.25
75,23.2,3.01,17.64
76,23.2,22.25,17.14
77,23.2,41.22,17.04
8,23.2,-21.7,44.91
83,23.2,8.47,1.21
84,23.2,15.47,1.18
85,23.2,22.47,1.14
86,23.2,29.47,1.1
87,23.2,36.48,1.06
88,23.2,8.49,4.41
89,23.2,15.49,4.38
90,23.2,22.49,4.34
91,23.2,29.49,4.3
92,23.2,8.51,7.61
93,23.2,15.51,7.58
94,23.2,22.51,7.54
95,23.2,29.51,7.5
96,23.2,8.53,10.81
97,23.2,15.53,10.78
98,23.2,22.53,10.74
104,23.3,-40.83,-11.22
105,23.3,-64.47,-11.48
109,23.3,8.54,14.01
110,23.3,15.54,13.98
111,23.3,22.54,13.94
112,23.3,29.53,10.7
14,23.3,-24.9,23.85
15,23.3,-24.9,37.87
16,23.3,-24.9,30.85
17,23.3,-24.9,44.9
179,23.3,-31.3,37.85
233,23.3,-1.44,-18.12
237,23.3,-77.36,7.58
26,23.3,-28.1,23.85
27,23.3,-28.1,30.85
28,23.3,-28.1,37.87
29,23.3,-28.1,44.9
40,23.3,-59.69,14.17
42,23.3,30.05,-2.1
43,23.3,10.05,-1.99
44,23.3,-3.74,0.44
45,23.3,-12.86,10.2
46,23.3,-15.3,24.96
47,23.3,-15.3,39.02
5,23.3,-21.7,23.85
53,23.3,27.47,-5.29
54,23.3,5.14,-4.82
55,23.3,-12.4,2.59
56,23.3,-18.5,27.2
57,23.3,-18.5,41.91
6,23.3,-21.7,37.87
7,23.3,-21.7,30.85
74,23.3,-2.5,34.33
75,23.3,2.28,17.89
76,23.3,21.32,17.15
77,23.3,40.65,17.04
8,23.3,-21.7,44.9
83,23.3,8.47,1.21
84,23.3,15.47,1.18
85,23.3,22.47,1.14
86,23.3,29.47,1.1
87,23.3,36.48,1.06
88,23.3,8.49,4.41
89,23.3,15.49,4.38
90,23.3,22.49,4.34
91,23.3,29.49,4.3
92,23.3,8.51,7.61
93,23.3,15.51,7.58
94,23.3,22.51,7.54
95,23.3,29.51,7.5
96,23.3,8.53,10.81
97,23.3,15.53,10.78
98,23.3,22.53,10.74
104,23.4,-39.92,-11.21
105,23.4,-63.66,-11.47
109,23.4,8.54,14.01
110,23.4,15.54,13.98
111,23.4,22.54,13.94
112,23.4,29.53,10.7
14,23.4,-24.9,23.85
15,23.4,-24.9,37.87
16,23.4,-24.9,30.85
17,23.4,-24.9,44.9
179,23.4,-31.3,37.23
233,23.4,-1.44,-18.12
237,23.4,-78.75,7.56
26,23.4,-28.1,23.85
27,23.4,-28.1,30.85
28,23.4,-28.1,37.87
29,23.4,-28.1,44.9
40,23.4,-61.01,14.16
42,23.4,31.41,-2.11
43,23.4,10.95,-2.0
44,23.4,-3.06,-0.01
45,23.4,-12.5,9.54
46,23.4,-15.3,24.67
47,23.4,-15.3,38.49
5,23.4,-21.7,23.85
53,23.4,28.78,-5.3
54,23.4,5.88,-4.93
55,23.4,-11.91,1.83
56,23.4,-18.5,26.67
57,23.4,-18.5,41.49
6,23.4,-21.7,37.87
7,23.4,-21.7,30.85
74,23.4,-2.5,35.43
75,23.4,1.56,18.14
76,23.4,20.4,17.15
77,23.4,40.05,17.04
78,23.4,47.23,17.0
8,23.4,-21.7,44.9
83,23.4,8.47,1.21
84,23.4,15.47,1.18
85,23.4,22.47,1.14
86,23.4,29.47,1.1
87,23.4,36.48,1.06
88,23.4,8.49,4.41
89,23.4,15.49,4.38
90,23.4,22.49,4.34
91,23.4,29.49,4.3
92,23.4,8.51,7.61
93,23.4,15.51,7.58
94,23.4,22.51,7.54
95,23.4,29.51,7.5
96,23.4,8.53,10.81
97,23.4,15.53,10.78
98,23.4,22.53,10.74
104,23.5,-39.05,-11.2
105,23.5,-62.83,-11.46
109,23.5,8.54,14.01
110,23.5,15.54,13.98
111,23.5,22.54,13.94
112,23.5,29.53,10.7
14,23.5,-24.9,23.85
15,23.5,-24.9,37.87
16,23.5,-24.9,30.85
17,23.5,-24.9,44.9
179,23.5,-31.3,36.58
233,23.5,-1.44,-18.12
237,23.5,-80.14,7.54
26,23.5,-28.1,23.85
27,23.5,-28.1,30.85
28,23.5,-28.1,37.87
29,23.5,-28.1,44.9
40,23.5,-62.35,14.14
42,23.5,32.79,-2.12
43,23.5,11.88,-2.0
44,23.5,-2.33,-0.41
45,23.5,-12.13,8.86
46,23.5,-15.3,24.42
47,23.5,-15.3,37.99
48,23.5,-15.3,45.03
5,23.5,-21.7,23.85
53,23.5,30.11,-5.3
54,23.5,6.65,-5.05
55,23.5,-11.13,1.32
56,23.5,-18.5,26.19
57,23.5,-18.5,41.05
6,23.5,-21.7,37.87
7,23.5,-21.7,30.85
74,23.5,-2.5,36.55
75,23.5,0.85,18.38
76,23.5,19.48,17.16
77,23.5,39.43,17.05
78,23.5,47.2,17.01
8,23.5,-21.7,44.9
83,23.5,8.47,1.21
84,23.5,15.47,1.18
85,23.5,22.47,1.14
86,23.5,29.47,1.1
87,23.5,36.48,1.06
88,23.5,8.49,4.41
89,23.5,15.49,4.38
90,23.5,22.49,4.34
91,23.5,29.49,4.3
92,23.5,8.51,7.61
93,23.5,15.51,7.58
94,23.5,22.51,7.54
95,23.5,29.51,7.5
96,23.5,8.53,10.81
97,23.5,15.53,10.78
98,23.5,22.53,10.74
104,23.6,-38.23,-11.19
105,23.6,-61.97,-11.45
109,23.6,8.54,14.01
110,23.6,15.54,13.98
111,23.6,22.54,13.94
112,23.6,29.53,10.7
14,23.6,-24.9,23.85
15,23.6,-24.9,37.86
16,23.6,-24.9,30.85
17,23.6,-24.9,44.89
179,23.6,-31.3,35.9
233,23.6,-1.44,-18.12
26,23.6,-28.1,23.85
27,23.6,-28.1,30.85
28,23.6,-28.1,37.86
29,23.6,-28.1,44.89
40,23.6,-63.72,14.13
42,23.6,34.18,-2.12
43,23.6,12.83,-2.01
44,23.6,-1.48,-0.54
45,23.6,-11.75,8.18
46,23.6,-15.3,24.22
47,23.6,-15.3,37.51
48,23.6,-15.3,45.0
5,23.6,-21.7,23.85
53,23.6,31.47,-5.31
54,23.6,7.44,-5.18
55,23.6,-10.35,0.81
56,23.6,-18.5,25.75
57,23.6,-18.5,40.58
6,23.6,-21.7,37.86
7,23.6,-21.7,30.85
74,23.6,-2.5,37.71
75,23.6,0.18,18.6
76,23.6,18.58,17.16
77,23.6,38.78,17.05
78,23.6,47.15,17.01
8,23.6,-21.7,44.89
83,23.6,8.47,1.21
84,23.6,15.47,1.18
85,23.6,22.47,1.14
86,23.6,29.47,1.1
87,23.6,36.48,1.06
88,23.6,8.49,4.41
89,23.6,15.49,4.38
90,23.6,22.49,4.34
91,23.6,29.49,4.3
92,23.6,8.51,7.61
93,23.6,15.51,7.58
94,23.6,22.51,7.54
95,23.6,29.51,7.5
96,23.6,8.53,10.81
97,23.6,15.53,10.78
98,23.6,22.53,10.74
104,23.7,-37.46,-11.19
105,23.7,-61.09,-11.44
109,23.7,8.54,14.01
110,23.7,15.54,13.98
111,23.7,22.54,13.94
112,23.7,29.53,10.7
14,23.7,-24.9,23.85
15,23.7,-24.9,37.86
16,23.7,-24.9,30.85
17,23.7,-24.9,44.89
179,23.7,-31.3,35.2
233,23.7,-1.44,-18.12
26,23.7,-28.1,23.85
27,23.7,-28.1,30.85
28,23.7,-28.1,37.86
29,23.7,-28.1,44.89
40,23.7,-65.11,14.11
42,23.7,35.56,-2.13
43,23.7,13.81,-2.01
44,23.7,-0.62,-0.68
45,23.7,-11.36,7.47
46,23.7,-15.3,24.06
47,23.7,-15.3,37.05
48,23.7,-15.3,44.95
5,23.7,-21.7,23.85
53,23.7,32.86,-5.32
54,23.7,8.27,-5.18
55,23.7,-9.56,0.3
56,23.7,-18.5,25.36
57,23.7,-18.5,40.09
6,23.7,-21.7,37.86
7,23.7,-21.7,30.85
74,23.7,-2.5,38.89
75,23.7,-0.34,18.98
76,23.7,17.7,17.17
77,23.7,38.1,17.05
78,23.7,47.07,17.01
8,23.7,-21.7,44.89
83,23.7,8.47,1.21
84,23.7,15.47,1.18
85,23.7,22.47,1.14
86,23.7,29.47,1.1
87,23.7,36.48,1.06
88,23.7,8.49,4.41
89,23.7,15.49,4.38
90,23.7,22.49,4.34
91,23.7,29.49,4.3
92,23.7,8.51,7.61
93,23.7,15.51,7.58
94,23.7,22.51,7.54
95,23.7,29.51,7.5
96,23.7,8.53,10.81
97,23.7,15.53,10.78
98,23.7,22.53,10.74
104,23.8,-36.68,-11.24
105,23.8,-60.18,-11.43
109,23.8,8.54,14.01
110,23.8,15.54,13.98
111,23.8,22.54,13.94
112,23.8,29.53,10.7
14,23.8,-24.9,23.85
15,23.8,-24.9,37.86
16,23.8,-24.9,30.85
17,23.8,-24.9,44.89
179,23.8,-31.3,34.47
233,23.8,-1.44,-18.12
26,23.8,-28.1,23.85
27,23.8,-28.1,30.85
28,23.8,-28.1,37.86
29,23.8,-28.1,44.89
40,23.8,-66.5,14.1
42,23.8,36.95,-2.14
43,23.8,14.81,-2.02
44,23.8,0.2,-0.81
45,23.8,-10.97,6.76
46,23.8,-15.3,23.94
47,23.8,-15.3,36.62
48,23.8,-15.3,44.87
5,23.8,-21.7,23.85
53,23.8,34.24,-5.33
54,23.8,9.12,-5.19
55,23.8,-8.76,-0.23
56,23.8,-18.5,25.02
57,23.8,-18.5,39.57
6,23.8,-21.7,37.86
7,23.8,-21.7,30.85
74,23.8,-2.5,40.09
75,23.8,-0.79,19.4
76,23.8,16.86,17.17
77,23.8,37.4,17.06
78,23.8,46.97,17.01
8,23.8,-21.7,44.89
83,23.8,8.47,1.21
84,23.8,15.47,1.18
85,23.8,22.47,1.14
86,23.8,29.47,1.1
87,23.8,36.48,1.06
88,23.8,8.49,4.41
89,23.8,15.49,4.38
90,23.8,22.49,4.34
91,23.8,29.49,4.3
92,23.8,8.51,7.61
93,23.8,15.51,7.58
94,23.8,22.51,7.54
95,23.8,29.51,7.5
96,23.8,8.53,10.81
97,23.8,15.53,10.78
98,23.8,22.53,10.74
104,23.9,-35.91,-11.29
105,23.9,-59.24,-11.42
109,23.9,8.54,14.01
110,23.9,15.54,13.98
111,23.9,22.54,13.94
112,23.9,29.53,10.7
14,23.9,-24.9,23.85
15,23.9,-24.9,37.86
16,23.9,-24.9,30.85
17,23.9,-24.9,44.89
179,23.9,-31.3,33.72
233,23.9,-1.44,-18.12
26,23.9,-28.1,23.85
27,23.9,-28.1,30.85
28,23.9,-28.1,37.86
29,23.9,-28.1,44.89
40,23.9,-67.89,14.08
42,23.9,38.34,-2.15
43,23.9,15.84,-2.03
44,23.9,0.98,-0.94
45,23.9,-10.59,6.07
46,23.9,-15.3,23.87
47,23.9,-15.3,36.21
48,23.9,-15.3,44.77
5,23.9,-21.7,23.85
53,23.9,35.63,-5.33
54,23.9,10.0,-5.19
55,23.9,-7.94,-0.75
56,23.9,-18.5,24.71
57,23.9,-18.5,39.02
6,23.9,-21.7,37.86
7,23.9,-21.7,30.85
74,23.9,-2.5,41.32
75,23.9,-1.26,19.84
76,23.9,16.05,17.17
77,23.9,36.67,17.06
78,23.9,46.84,17.01
8,23.9,-21.7,44.89
83,23.9,8.47,1.21
84,23.9,15.47,1.18
85,23.9,22.47,1.14
86,23.9,29.47,1.1
87,23.9,36.48,1.06
88,23.9,8.49,4.41
89,23.9,15.49,4.38
90,23.9,22.49,4.34
91,23.9,29.49,4.3
92,23.9,8.51,7.61
93,23.9,15.51,7.58
94,23.9,22.51,7.54
95,23.9,29.51,7.5
96,23.9,8.53,10.81
97,23.9,15.53,10.78
98,23.9,22.53,10.74
104,24.0,-35.14,-11.34
105,24.0,-58.28,-11.41
109,24.0,8.54,14.01
110,24.0,15.54,13.98
111,24.0,22.54,13.94
112,24.0,29.53,10.7
14,24.0,-24.9,23.85
15,24.0,-24.9,37.86
16,24.0,-24.9,30.85
17,24.0,-24.9,44.88
179,24.0,-31.3,32.94
233,24.0,-1.44,-18.12
26,24.0,-28.1,23.85
27,24.0,-28.1,30.85
28,24.0,-28.1,37.86
29,24.0,-28.1,44.88
40,24.0,-69.28,14.07
42,24.0,39.73,-2.15
43,24.0,16.9,-2.03
44,24.0,1.71,-1.06
45,24.0,-10.23,5.41
46,24.0,-15.3,23.85
47,24.0,-15.3,35.82
48,24.0,-15.3,44.64
5,24.0,-21.7,23.85
53,24.0,37.02,-5.34
54,24.0,10.91,-5.2
55,24.0,-7.12,-1.29
56,24.0,-18.5,24.46
57,24.0,-18.5,38.49
6,24.0,-21.7,37.86
7,24.0,-21.7,30.85
74,24.0,-2.5,42.58
75,24.0,-1.75,20.29
76,24.0,15.23,17.18
77,24.0,35.92,17.07
78,24.0,46.68,17.01
8,24.0,-21.7,44.88
83,24.0,8.47,1.21
84,24.0,15.47,1.18
85,24.0,22.47,1.14
86,24.0,29.47,1.1
87,24.0,36.48,1.06
88,24.0,8.49,4.41
89,24.0,15.49,4.38
90,24.0,22.49,4.34
91,24.0,29.49,4.3
92,24.0,8.51,7.61
93,24.0,15.51,7.58
94,24.0,22.51,7.54
95,24.0,29.51,7.5
96,24.0,8.53,10.81
97,24.0,15.53,10.78
98,24.0,22.53,10.74
104,24.1,-34.36,-11.4
105,24.1,-57.29,-11.4
109,24.1,8.54,14.01
110,24.1,15.54,13.98
111,24.1,22.54,13.94
112,24.1,29.53,10.7
14,24.1,-24.9,23.85
15,24.1,-24.9,37.86
16,24.1,-24.9,30.85
17,24.1,-24.9,44.88
179,24.1,-31.3,32.13
233,24.1,-1.44,-18.12
26,24.1,-28.1,23.85
27,24.1,-28.1,30.85
28,24.1,-28.1,37.86
29,24.1,-28.1,44.88
40,24.1,-70.67,14.05
42,24.1,41.12,-2.16
43,24.1,17.98,-2.04
44,24.1,2.39,-1.17
45,24.1,-9.88,4.77
46,24.1,-15.3,23.85
47,24.1,-15.3,35.45
48,24.1,-15.3,44.48
5,24.1,-21.7,23.85
53,24.1,38.41,-5.35
54,24.1,11.84,-5.2
55,24.1,-6.29,-1.83
56,24.1,-18.5,24.25
57,24.1,-18.5,37.99
58,24.1,-18.5,45.03
6,24.1,-21.7,37.86
7,24.1,-21.7,30.85
74,24.1,-2.5,43.86
75,24.1,-2.0,20.92
76,24.1,14.41,17.18
77,24.1,35.14,17.07
78,24.1,46.5,17.01
8,24.1,-21.7,44.88
83,24.1,8.47,1.21
84,24.1,15.47,1.18
85,24.1,22.47,1.14
86,24.1,29.47,1.1
87,24.1,36.48,1.06
88,24.1,8.49,4.41
89,24.1,15.49,4.38
90,24.1,22.49,4.34
91,24.1,29.49,4.3
92,24.1,8.51,7.61
93,24.1,15.51,7.58
94,24.1,22.51,7.54
95,24.1,29.51,7.5
96,24.1,8.53,10.81
97,24.1,15.53,10.78
98,24.1,22.53,10.74
104,24.2,-33.59,-11.45
105,24.2,-56.28,-11.39
109,24.2,8.54,14.01
110,24.2,15.54,13.98
111,24.2,22.54,13.94
112,24.2,29.53,10.7
14,24.2,-24.9,23.85
15,24.2,-24.9,37.86
16,24.2,-24.9,30.85
17,24.2,-24.9,44.88
179,24.2,-31.3,31.3
233,24.2,-1.44,-18.12
26,24.2,-28.1,23.85
27,24.2,-28.1,30.85
28,24.2,-28.1,37.86
29,24.2,-28.1,44.88
40,24.2,-72.06,14.04
42,24.2,42.51,-2.17
43,24.2,19.09,-2.04
44,24.2,3.04,-1.27
45,24.2,-9.49,4.21
46,24.2,-15.3,23.85
47,24.2,-15.3,35.11
48,24.2,-15.3,44.3
5,24.2,-21.7,23.85
53,24.2,39.8,-5.36
54,24.2,12.8,-5.21
55,24.2,-5.44,-2.38
56,24.2,-18.5,24.08
57,24.2,-18.5,37.51
58,24.2,-18.5,45.0
6,24.2,-21.7,37.86
7,24.2,-21.7,30.85
74,24.2,-2.5,45.17
75,24.2,-2.18,21.61
76,24.2,13.57,17.19
77,24.2,34.33,17.07
78,24.2,46.29,17.01
8,24.2,-21.7,44.88
83,24.2,8.47,1.21
84,24.2,15.47,1.18
85,24.2,22.47,1.14
86,24.2,29.47,1.1
87,24.2,36.48,1.06
88,24.2,8.49,4.41
89,24.2,15.49,4.38
90,24.2,22.49,4.34
91,24.2,29.49,4.3
92,24.2,8.51,7.61
93,24.2,15.51,7.58
94,24.2,22.51,7.54
95,24.2,29.51,7.5
96,24.2,8.53,10.81
97,24.2,15.53,10.78
98,24.2,22.53,10.74
104,24.3,-32.82,-11.53
105,24.3,-55.24,-11.38
109,24.3,8.54,14.01
110,24.3,15.54,13.98
111,24.3,22.54,13.94
112,24.3,29.53,10.7
14,24.3,-24.9,23.85
15,24.3,-24.9,37.86
16,24.3,-24.9,30.85
17,24.3,-24.9,44.88
179,24.3,-31.3,30.44
233,24.3,-1.44,-18.12
26,24.3,-28.1,23.85
27,24.3,-28.1,30.85
28,24.3,-28.1,37.86
29,24.3,-28.1,44.88
40,24.3,-73.45,14.02
42,24.3,43.9,-2.18
43,24.3,20.22,-2.05
44,24.3,3.7,-1.38
45,24.3,-8.93,3.84
46,24.3,-15.3,23.85
47,24.3,-15.3,34.79
48,24.3,-15.3,44.09
5,24.3,-21.7,23.85
53,24.3,41.19,-5.36
54,24.3,13.78,-5.21
55,24.3,-4.58,-2.94
56,24.3,-18.5,23.96
57,24.3,-18.5,37.05
58,24.3,-18.5,44.95
6,24.3,-21.7,37.86
7,24.3,-21.7,30.85
74,24.3,-2.5,46.51
75,24.3,-2.37,22.33
76,24.3,12.73,17.19
77,24.3,33.5,17.08
78,24.3,46.06,17.01
8,24.3,-21.7,44.88
83,24.3,8.47,1.21
84,24.3,15.47,1.18
85,24.3,22.47,1.14
86,24.3,29.47,1.1
87,24.3,36.48,1.06
88,24.3,8.49,4.41
89,24.3,15.49,4.38
90,24.3,22.49,4.34
91,24.3,29.49,4.3
92,24.3,8.51,7.61
93,24.3,15.51,7.58
94,24.3,22.51,7.54
95,24.3,29.51,7.5
96,24.3,8.53,10.81
97,24.3,15.53,10.78
98,24.3,22.53,10.74
104,24.4,-32.09,-11.77
105,24.4,-54.21,-11.37
109,24.4,8.54,14.01
110,24.4,15.54,13.98
111,24.4,22.54,13.94
112,24.4,29.53,10.7
14,24.4,-24.9,23.85
15,24.4,-24.9,37.86
16,24.4,-24.9,30.85
17,24.4,-24.9,44.88
179,24.4,-31.3,29.56
233,24.4,-1.44,-18.12
26,24.4,-28.1,23.85
27,24.4,-28.1,30.85
28,24.4,-28.1,37.86
29,24.4,-28.1,44.88
40,24.4,-74.84,14.0
42,24.4,45.29,-2.19
43,24.4,21.38,-2.06
44,24.4,4.4,-1.49
45,24.4,-8.36,3.47
46,24.4,-15.3,23.85
47,24.4,-15.3,34.48
48,24.4,-15.3,43.86
5,24.4,-21.7,23.85
53,24.4,42.58,-5.37
54,24.4,14.79,-5.22
55,24.4,-3.69,-3.42
56,24.4,-18.5,23.88
57,24.4,-18.5,36.62
58,24.4,-18.5,44.87
6,24.4,-21.7,37.86
7,24.4,-21.7,30.85
74,24.4,-2.5,47.87
75,24.4,-2.5,23.08
76,24.4,11.87,17.2
77,24.4,32.64,17.08
78,24.4,45.8,17.01
8,24.4,-21.7,44.88
83,24.4,8.47,1.21
84,24.4,15.47,1.18
85,24.4,22.47,1.14
86,24.4,29.47,1.1
87,24.4,36.48,1.06
88,24.4,8.49,4.41
89,24.4,15.49,4.38
90,24.4,22.49,4.34
91,24.4,29.49,4.3
92,24.4,8.51,7.61
93,24.4,15.51,7.58
94,24.4,22.51,7.54
95,24.4,29.51,7.5
96,24.4,8.53,10.81
97,24.4,15.53,10.78
98,24.4,22.53,10.74
104,24.5,-31.35,-12.0
105,24.5,-53.18,-11.36
109,24.5,8.54,14.01
110,24.5,15.54,13.98
111,24.5,22.54,13.94
112,24.5,29.53,10.7
14,24.5,-24.9,23.85
15,24.5,-24.9,37.86
16,24.5,-24.9,30.85
17,24.5,-24.9,44.87
179,24.5,-31.3,28.65
233,24.5,-1.44,-18.12
26,24.5,-28.1,23.85
27,24.5,-28.1,30.85
28,24.5,-28.1,37.86
29,24.5,-28.1,44.87
40,24.5,-76.23,13.99
42,24.5,46.67,-2.19
43,24.5,22.56,-2.06
44,24.5,5.12,-1.6
45,24.5,-7.77,3.08
46,24.5,-15.3,23.85
47,24.5,-15.3,34.19
48,24.5,-15.3,43.6
5,24.5,-21.7,23.85
53,24.5,43.97,-5.38
54,24.5,15.83,-5.23
55,24.5,-2.72,-3.57
56,24.5,-18.5,23.85
57,24.5,-18.5,36.21
58,24.5,-18.5,44.77
6,24.5,-21.7,37.86
7,24.5,-21.7,30.85
74,24.5,-2.5,49.26
75,24.5,-2.5,23.87
76,24.5,11.01,17.2
77,24.5,31.76,17.09
78,24.5,45.51,17.01
8,24.5,-21.7,44.87
83,24.5,8.47,1.21
84,24.5,15.47,1.18
85,24.5,22.47,1.14
86,24.5,29.47,1.1
87,24.5,36.48,1.06
88,24.5,8.49,4.41
89,24.5,15.49,4.38
90,24.5,22.49,4.34
91,24.5,29.49,4.3
92,24.5,8.51,7.61
93,24.5,15.51,7.58
94,24.5,22.51,7.54
95,24.5,29.51,7.5
96,24.5,8.53,10.81
97,24.5,15.53,10.78
98,24.5,22.53,10.74
104,24.6,-30.61,-12.24
105,24.6,-52.16,-11.34
109,24.6,8.54,14.01
110,24.6,15.54,13.98
111,24.6,22.54,13.94
112,24.6,29.53,10.7
14,24.6,-24.9,23.85
15,24.6,-24.9,37.86
16,24.6,-24.9,30.85
17,24.6,-24.9,44.87
179,24.6,-31.3,27.71
233,24.6,-1.44,-18.12
26,24.6,-28.1,23.85
27,24.6,-28.1,30.85
28,24.6,-28.1,37.86
29,24.6,-28.1,44.87
40,24.6,-77.61,13.97
42,24.6,48.06,-2.2
43,24.6,23.78,-2.07
44,24.6,5.86,-1.72
45,24.6,-7.17,2.69
46,24.6,-15.3,23.85
47,24.6,-15.3,33.93
48,24.6,-15.3,43.34
5,24.6,-21.7,23.85
53,24.6,45.35,-5.39
54,24.6,16.89,-5.23
55,24.6,-1.8,-3.72
56,24.6,-18.5,23.85
57,24.6,-18.5,35.82
58,24.6,-18.5,44.64
6,24.6,-21.7,37.86
7,24.6,-21.7,30.85
75,24.6,-2.5,24.69
76,24.6,10.13,17.21
77,24.6,30.85,17.09
78,24.6,45.2,17.02
8,24.6,-21.7,44.87
83,24.6,8.47,1.21
84,24.6,15.47,1.18
85,24.6,22.47,1.14
86,24.6,29.47,1.1
87,24.6,36.48,1.06
88,24.6,8.49,4.41
89,24.6,15.49,4.38
90,24.6,22.49,4.34
91,24.6,29.49,4.3
92,24.6,8.51,7.61
93,24.6,15.51,7.58
94,24.6,22.51,7.54
95,24.6,29.51,7.5
96,24.6,8.53,10.81
97,24.6,15.53,10.78
98,24.6,22.53,10.74
104,24.7,-29.92,-12.46
105,24.7,-51.15,-11.33
109,24.7,8.54,14.01
110,24.7,15.54,13.98
111,24.7,22.54,13.94
112,24.7,29.53,10.7
14,24.7,-24.9,23.85
15,24.7,-24.9,37.86
16,24.7,-24.9,30.85
17,24.7,-24.9,44.87
179,24.7,-31.3,26.75
233,24.7,-1.44,-18.12
26,24.7,-28.1,23.85
27,24.7,-28.1,30.85
28,24.7,-28.1,37.86
29,24.7,-28.1,44.87
40,24.7,-79.0,13.96
42,24.7,49.45,-2.21
43,24.7,25.01,-2.08
44,24.7,6.63,-1.85
45,24.7,-6.56,2.28
46,24.7,-15.3,23.85
47,24.7,-15.3,33.68
48,24.7,-15.3,43.09
5,24.7,-21.7,23.85
53,24.7,46.74,-5.39
54,24.7,17.98,-5.24
55,24.7,-0.92,-3.85
56,24.7,-18.5,23.85
57,24.7,-18.5,35.45
58,24.7,-18.5,44.48
6,24.7,-21.7,37.86
7,24.7,-21.7,30.85
75,24.7,-2.5,25.53
76,24.7,9.24,17.21
77,24.7,29.91,17.1
78,24.7,44.86,17.02
8,24.7,-21.7,44.87
83,24.7,8.47,1.21
84,24.7,15.47,1.18
85,24.7,22.47,1.14
86,24.7,29.47,1.1
87,24.7,36.48,1.06
88,24.7,8.49,4.41
89,24.7,15.49,4.38
90,24.7,22.49,4.34
91,24.7,29.49,4.3
92,24.7,8.51,7.61
93,24.7,15.51,7.58
94,24.7,22.51,7.54
95,24.7,29.51,7.5
96,24.7,8.53,10.81
97,24.7,15.53,10.78
98,24.7,22.53,10.74
104,24.8,-29.35,-12.82
105,24.8,-50.17,-11.32
109,24.8,8.54,14.01
110,24.8,15.54,13.98
111,24.8,22.54,13.94
112,24.8,29.53,10.7
14,24.8,-24.9,23.85
15,24.8,-24.9,37.86
16,24.8,-24.9,30.85
17,24.8,-24.9,44.87
179,24.8,-31.3,25.83
